year,months,state,colony_n,colony_max,colony_lost,colony_lost_pct,colony_added,colony_reno,colony_reno_pct,Varroa.mites,Other.pests.parasites,Disesases,Pesticides,Other,Unknown,MaximumTemperature,MinimumTemperature,PalmerDroughtSeverityIndexPDSI,Precipitation,AverageTemperature
2015,Q4,minnesota,104000.0,105000.0,10000.0,10,600,40.0,0,43.6,8.7,8.4,25.0,3.8,8.9,14.78,-7.22,1.73333333333333,2.24666666666667,2.44
2015,Q4,mississippi,31000.0,34000.0,1500.0,4,500,230.0,1,10.6,2.5,0.3,0.0,0.7,1.3,25.94,8.06,0.976666666666667,6.64666666666667,16.0
2015,Q4,missouri,13500.0,13500.0,690.0,5,30,40.0,0,2.8,6.0,3.3,0.1,0.8,1.5,20.89,0.67,3.69666666666667,5.71,9.81
2015,Q4,montana,116000.0,123000.0,10000.0,8,1000,80.0,0,35.5,19.8,14.4,11.4,3.2,13.9,15.78,-9.44,-1.96333333333333,1.45,1.04
2015,Q4,nebraska,72000.0,73000.0,7000.0,10,10,5500.0,8,15.5,0.0,0.2,0.3,0.4,1.7,19.67,-6.5,3.72,1.66,5.2
2015,Q4,new jersey,8000.0,8500.0,270.0,3,20,10.0,0,7.7,2.2,0.0,0.4,0.4,1.2,18.56,4.22,-1.33,3.72,10.41
2015,Q4,new mexico,6000.0,6000.0,290.0,5,290,30.0,1,30.9,0.3,0.2,8.4,0.6,1.7,21.39,-5.39,2.10666666666667,1.59666666666667,7.56
2015,Q4,new york,45000.0,45000.0,4000.0,9,260,10.0,0,24.5,2.2,0.8,0.9,0.4,6.2,14.22,0.0,-0.316666666666667,3.27,6.2
2015,Q4,north carolina,22000.0,22000.0,2200.0,10,510,70.0,0,9.6,3.4,0.5,0.4,5.4,3.4,21.5,6.83,2.49333333333333,7.19333333333333,13.54
2015,Q4,north dakota,230000.0,275000.0,35000.0,13,2700,9000.0,3,10.8,2.3,1.8,1.5,3.7,2.1,15.39,-10.33,-0.533333333333333,0.793333333333333,1.0
2015,Q4,ohio,19000.0,19000.0,2400.0,13,200,140.0,1,36.3,8.8,2.0,7.3,14.5,2.1,18.33,2.06,-0.0566666666666667,3.1,9.15
2015,Q4,oklahoma,5000.0,10000.0,650.0,7,290,60.0,1,2.8,4.5,0.1,0.1,1.3,2.5,24.5,0.39,4.25333333333333,4.95666666666667,11.74
2015,Q4,oregon,100000.0,114000.0,8500.0,8,200,1400.0,1,16.4,1.3,1.5,1.5,1.7,1.5,19.22,-3.22,-3.13666666666667,5.30333333333333,4.91
2015,Q4,other states,11360.0,12560.0,1630.0,13,100,50.0,0,8.2,0.0,0.0,0.0,0.0,8.0,,,,,
2015,Q4,pennsylvania,22000.0,23000.0,2500.0,11,1300,6500.0,28,32.2,4.3,1.0,0.3,0.8,1.0,16.33,1.39,-0.436666666666667,3.31333333333333,7.87
2015,Q4,south carolina,10000.0,17500.0,2200.0,13,640,1000.0,6,14.2,2.9,0.4,1.7,5.8,0.0,23.33,8.83,3.86,8.70333333333333,15.52
2015,Q4,south dakota,194000.0,205000.0,9000.0,4,2400,0.0,0,16.8,3.0,1.9,7.1,2.4,4.1,17.78,-8.83,3.86666666666667,1.19333333333333,3.02
2015,Q4,tennessee,8500.0,10000.0,1100.0,11,70,420.0,4,43.6,28.3,0.0,4.6,7.1,3.6,21.83,5.39,2.66666666666667,6.08,12.69
2015,Q4,texas,125000.0,250000.0,25000.0,10,13000,2000.0,1,20.9,8.7,2.7,5.4,2.2,8.0,27.56,3.78,4.45,4.18666666666667,15.19
2015,Q4,utah,28000.0,28000.0,1900.0,7,120,100.0,0,75.8,9.1,6.4,0.2,4.4,0.4,18.94,-8.5,-1.59,1.41666666666667,3.59
2015,Q4,vermont,6500.0,6500.0,940.0,15,10,10.0,0,57.1,16.8,0.9,0.6,0.4,15.6,12.78,-2.17,-0.373333333333333,3.45333333333333,4.19
2015,Q4,virginia,7500.0,7500.0,750.0,10,0,350.0,5,26.3,17.2,0.4,0.0,5.8,10.4,19.5,4.61,2.04333333333333,4.57333333333333,11.3
2015,Q4,washington,87000.0,89000.0,6500.0,7,330,170.0,0,6.9,0.1,0.1,0.3,3.0,1.5,16.78,-2.67,-0.396666666666667,7.54,4.54
2015,Q4,west virginia,7000.0,7000.0,610.0,9,190,140.0,2,18.8,4.5,1.3,3.0,8.2,0.6,18.44,2.61,-0.466666666666667,3.25333333333333,9.74
2015,Q4,wisconsin,48000.0,48000.0,6500.0,14,210,10.0,0,49.4,15.6,2.5,21.9,6.6,21.4,15.0,-3.11,2.35,3.46666666666667,4.37
2015,Q4,wyoming,24000.0,25000.0,1300.0,5,30,0.0,0,45.0,3.3,6.6,10.5,11.3,3.9,16.39,-11.61,-0.916666666666667,1.10333333333333,0.61
2016,Q1,alabama,7500.0,7500.0,1700.0,23,2100,90.0,1,24.2,22.0,4.3,8.1,2.4,11.3,21.89,0.33,-0.28,5.11,10.46
2016,Q1,arizona,30000.0,30000.0,4700.0,16,3500,150.0,1,33.8,2.8,0.0,7.7,6.5,7.2,21.33,-1.39,-1.12333333333333,0.6,9.5
2016,Q1,arkansas,27000.0,27000.0,5000.0,19,5000,1100.0,4,57.4,6.9,0.0,0.5,1.9,8.1,19.33,-1.33,2.22666666666667,4.78,8.5
2016,Q1,california,1130000.0,1410000.0,200000.0,14,210000,139000.0,10,38.1,15.2,9.0,13.5,8.4,4.4,17.89,2.28,-2.45666666666667,4.16,9.78
2016,Q1,colorado,5000.0,8500.0,750.0,9,1700,10.0,0,2.9,4.1,0.5,0.2,2.7,0.2,11.11,-10.44,1.8,1.05,-0.02
2016,Q1,connecticut,2700.0,2700.0,270.0,10,70,10.0,0,12.3,0.8,0.2,0.0,7.7,1.7,12.0,-6.17,-3.06333333333333,3.08,1.65
2016,Q1,florida,275000.0,295000.0,40000.0,14,49000,15500.0,5,23.6,5.8,0.4,4.9,1.8,1.4,26.33,8.44,0.643333333333333,4.24333333333333,16.5
2016,Q1,georgia,100000.0,100000.0,15500.0,16,36000,3200.0,3,32.3,7.8,2.1,21.4,3.2,3.9,23.0,1.0,-0.28,3.89333333333333,10.98
2016,Q1,hawaii,15000.0,15000.0,280.0,2,570,530.0,4,0.3,1.5,0.0,0.1,0.8,0.0,,,,,
2016,Q1,idaho,91000.0,98000.0,8500.0,9,5500,3300.0,3,31.5,2.3,2.1,5.9,5.4,1.4,8.11,-7.56,-1.47666666666667,2.63,-0.24
2016,Q1,illinois,8500.0,9500.0,1400.0,15,860,40.0,0,12.4,6.4,0.3,2.6,4.6,8.6,13.89,-7.22,3.17,1.84,2.22
2016,Q1,indiana,6500.0,6500.0,770.0,12,30,0.0,0,17.4,3.7,0.9,0.3,7.2,5.5,13.94,-7.06,2.31,2.86,2.35
2016,Q1,iowa,13000.0,13000.0,2900.0,22,90,0.0,0,52.8,14.4,13.8,2.7,24.0,4.8,11.56,-10.89,4.86,1.25,-1.0
2016,Q1,kansas,5000.0,5000.0,1100.0,22,1400,100.0,2,30.3,10.0,0.1,1.1,2.4,5.4,18.22,-6.0,1.75666666666667,0.6,4.91
2016,Q1,kentucky,6500.0,6500.0,1300.0,20,390,40.0,1,23.6,9.0,0.7,6.3,12.5,8.4,17.22,-5.67,2.64666666666667,3.69,4.87
2016,Q1,louisiana,54000.0,55000.0,11000.0,20,9500,2600.0,5,22.8,14.2,18.6,0.4,12.4,1.9,23.22,3.61,1.30666666666667,6.04,13.28
2016,Q1,maine,2200.0,3700.0,170.0,5,0,0.0,0,3.3,0.4,0.3,0.0,0.8,1.4,3.67,-11.44,1.48,3.66,-4.59
2016,Q1,maryland,7500.0,7500.0,820.0,11,1200,10.0,0,26.2,0.1,0.0,9.5,6.7,0.7,15.78,-5.28,-0.116666666666667,2.93666666666667,4.15
2016,Q1,massachusetts,3000.0,3000.0,370.0,12,1200,140.0,5,10.1,5.2,0.7,0.0,3.1,1.1,10.56,-6.56,-1.36333333333333,3.40333333333333,0.81
2016,Q1,michigan,25000.0,42000.0,5000.0,12,2300,80.0,0,5.9,0.2,0.0,0.5,1.3,11.3,7.44,-9.0,1.16333333333333,2.41666666666667,-2.28
2016,Q1,minnesota,36000.0,38000.0,5500.0,14,6000,0.0,0,12.1,7.0,0.2,11.6,8.0,14.5,7.28,-15.06,2.44,1.08,-5.15
2016,Q1,mississippi,21000.0,50000.0,7500.0,15,48000,25000.0,50,13.8,1.6,0.0,3.2,0.3,14.5,22.0,0.61,1.03666666666667,6.61333333333333,10.89
2016,Q1,missouri,10000.0,10000.0,1300.0,13,5500,420.0,4,20.2,7.0,0.4,6.2,4.5,7.3,16.56,-5.72,3.58333333333333,1.63666666666667,4.52
2016,Q1,montana,16500.0,65000.0,900.0,1,24000,0.0,0,0.6,0.0,0.0,0.5,0.1,0.0,9.67,-9.56,-2.38333333333333,1.04333333333333,-0.3
2016,Q1,nebraska,11000.0,20000.0,720.0,4,510,0.0,0,1.8,0.4,0.1,0.2,0.8,0.6,14.83,-8.67,3.82666666666667,0.783333333333333,1.65
2016,Q1,new jersey,6000.0,6000.0,1000.0,17,80,20.0,0,8.0,1.1,0.2,0.6,1.7,12.0,14.5,-5.56,-1.24333333333333,3.04666666666667,3.41
2016,Q1,new mexico,6000.0,6500.0,1700.0,26,1400,30.0,1,69.0,0.4,31.5,0.0,1.5,0.3,18.44,-6.06,-0.74,0.29,5.3
2016,Q1,new york,31000.0,33000.0,4200.0,13,970,600.0,2,27.5,5.9,1.5,7.6,9.5,2.6,9.17,-9.22,-0.25,2.74,-1.46
2016,Q1,north carolina,18500.0,24000.0,2600.0,11,1100,230.0,1,9.5,2.5,1.9,2.7,4.0,2.4,20.17,-2.0,1.62333333333333,3.58333333333333,7.74
2016,Q1,north dakota,89000.0,137000.0,8500.0,6,4600,0.0,0,2.7,0.0,0.0,0.0,0.1,11.7,8.94,-14.22,-1.03333333333333,0.38,-3.61
2016,Q1,ohio,16500.0,16500.0,2900.0,18,760,50.0,0,41.6,4.3,0.2,1.3,10.2,5.3,13.56,-7.44,0.01,2.86333333333333,2.09
2016,Q1,oklahoma,13500.0,13500.0,3300.0,24,4800,570.0,4,4.9,1.2,0.0,0.3,0.9,21.0,20.06,-2.83,4.18333333333333,1.33,8.2
2016,Q1,oregon,68000.0,92000.0,2900.0,3,3800,1300.0,1,20.4,15.0,5.3,0.0,2.4,0.3,10.17,-3.22,-1.61,4.2,3.43
2016,Q1,other states,7340.0,7940.0,900.0,11,60,0.0,0,5.5,2.3,0.5,2.1,8.6,0.1,,,,,
2016,Q1,pennsylvania,12500.0,12500.0,2900.0,23,480,170.0,1,44.8,4.3,0.3,3.8,5.5,4.6,12.78,-8.5,-0.316666666666667,2.76333333333333,0.63
2016,Q1,south carolina,16500.0,16500.0,3500.0,21,3200,380.0,2,10.7,2.3,0.6,2.0,5.1,4.8,22.67,0.33,-0.3,3.23333333333333,10.3
2016,Q1,south dakota,47000.0,79000.0,10500.0,13,1600,0.0,0,0.2,0.0,0.0,0.0,0.5,0.3,11.89,-11.67,3.28,0.63,-0.91
2016,Q1,tennessee,9000.0,9000.0,1700.0,19,180,70.0,1,19.7,7.1,0.2,3.7,10.1,10.9,18.72,-3.94,-0.413333333333333,4.57,6.52
2016,Q1,texas,240000.0,320000.0,30000.0,9,126000,49000.0,15,19.4,9.8,2.3,9.4,3.7,2.5,23.5,1.11,4.02,1.62,12.22
2016,Q1,utah,12000.0,14500.0,1900.0,13,1400,50.0,0,26.2,7.0,0.1,0.4,1.6,0.5,12.44,-8.28,-1.21666666666667,1.08,1.2
2016,Q1,vermont,5500.0,5500.0,410.0,7,0,0.0,0,1.3,0.0,0.3,0.0,0.5,1.7,6.67,-11.17,0.356666666666667,3.09666666666667,-3.26
2016,Q1,virginia,6500.0,6500.0,1100.0,17,560,70.0,1,32.7,7.3,0.0,0.4,5.0,3.8,17.61,-4.89,2.01,3.23,5.06
2016,Q1,washington,77000.0,146000.0,13500.0,9,5500,1200.0,1,23.3,10.5,1.3,1.7,1.9,5.1,10.22,-2.17,1.99333333333333,6.29666666666667,3.31
2016,Q1,west virginia,6500.0,8000.0,1700.0,21,0,0.0,0,21.9,2.9,1.1,0.6,6.9,6.5,15.94,-8.11,-0.73,2.93,2.78
2016,Q1,wisconsin,20000.0,21000.0,3100.0,15,530,0.0,0,24.2,1.6,1.1,13.4,10.8,10.4,7.78,-13.0,3.31333333333333,1.86333333333333,-3.78
2016,Q1,wyoming,2700.0,6500.0,340.0,5,440,0.0,0,0.0,0.4,0.2,2.5,0.8,1.3,8.06,-10.72,-0.646666666666667,1.22,-1.61
2016,Q2,alabama,8000.0,8000.0,930.0,12,1200,690.0,9,9.6,8.2,0.3,1.7,4.8,5.4,32.78,10.72,-0.75,3.87666666666667,21.67
2016,Q2,arizona,22000.0,23000.0,3700.0,16,14000,1600.0,7,26.8,47.5,17.2,12.0,17.4,3.5,35.83,6.56,-2.47,0.583333333333333,19.89
2016,Q2,arkansas,24000.0,24000.0,3400.0,14,12000,1600.0,7,84.9,8.5,5.5,0.1,3.4,1.6,31.78,10.83,2.22333333333333,4.48,20.85
2016,Q2,california,1110000.0,1150000.0,108000.0,9,240000,185000.0,16,49.7,14.1,11.2,14.2,15.3,2.6,31.28,7.5,-1.95666666666667,0.853333333333333,18.07
2016,Q2,colorado,9500.0,29000.0,1800.0,6,9000,680.0,2,38.7,0.8,3.3,1.4,2.6,0.3,27.94,-0.78,1.25666666666667,2.05333333333333,12.02
2016,Q2,connecticut,2500.0,2500.0,100.0,4,390,60.0,2,9.3,0.6,0.5,0.3,4.4,1.2,26.06,1.89,-3.39,2.65666666666667,14.19
2016,Q2,florida,240000.0,240000.0,29000.0,12,43000,21000.0,9,48.2,23.3,10.0,11.6,10.1,2.0,33.11,15.56,-0.293333333333333,4.88666666666667,24.69
2016,Q2,georgia,108000.0,111000.0,11000.0,10,17500,3600.0,3,59.3,28.4,2.0,28.4,11.7,2.7,33.06,10.78,-0.996666666666667,3.65333333333333,21.93
2016,Q2,hawaii,13500.0,13500.0,830.0,6,870,0.0,0,35.6,38.1,0.0,0.6,3.2,0.0,,,,,
2016,Q2,idaho,60000.0,80000.0,6000.0,8,19000,5500.0,7,21.2,4.8,2.7,3.1,5.4,2.7,24.67,1.22,-1.68333333333333,1.55333333333333,11.63
2016,Q2,illinois,9000.0,9000.0,740.0,8,2200,380.0,4,11.4,4.4,2.0,3.1,4.7,2.1,30.11,5.33,1.86,3.59,17.37
2016,Q2,indiana,4300.0,7000.0,220.0,3,2700,900.0,13,12.5,2.9,0.0,2.1,2.8,4.3,29.11,4.5,1.77666666666667,3.99333333333333,16.57
2016,Q2,iowa,10500.0,26000.0,2400.0,9,26000,760.0,3,23.5,17.8,18.7,0.6,6.0,5.7,29.33,4.06,3.53333333333333,3.75,16.04
2016,Q2,kansas,4700.0,6000.0,960.0,16,3000,900.0,15,47.3,11.6,2.8,8.3,3.7,1.8,32.56,6.17,2.25,4.07333333333333,18.41
2016,Q2,kentucky,5500.0,6000.0,450.0,8,2100,270.0,5,38.9,36.1,1.7,28.4,16.0,3.8,30.33,6.78,1.87,4.48,18.35
2016,Q2,louisiana,52000.0,53000.0,4300.0,8,10000,9500.0,18,20.7,1.1,0.0,0.3,1.2,0.6,32.0,14.72,2.21,6.08666666666667,23.41
2016,Q2,maine,3600.0,25000.0,4200.0,17,510,560.0,2,82.7,0.0,4.3,31.1,2.4,27.9,22.22,-3.56,-0.683333333333333,2.83333333333333,10.11
2016,Q2,maryland,8000.0,9000.0,320.0,4,2800,400.0,4,4.2,2.3,2.4,2.9,3.3,0.6,28.11,5.06,0.0466666666666667,4.07666666666667,16.7
2016,Q2,massachusetts,4200.0,8500.0,300.0,4,1100,440.0,5,40.5,10.6,0.3,10.6,2.3,11.9,25.56,0.83,-1.93666666666667,2.56333333333333,13.39
2016,Q2,michigan,40000.0,103000.0,7500.0,7,13500,3200.0,3,54.1,9.3,1.1,16.5,11.8,1.1,25.0,-0.89,0.163333333333333,2.63,12.02
2016,Q2,minnesota,27000.0,126000.0,13000.0,10,24000,4200.0,3,20.8,6.0,6.5,18.2,8.6,7.6,24.83,0.11,1.72333333333333,2.94333333333333,12.74
2016,Q2,mississippi,85000.0,90000.0,3700.0,4,9000,61000.0,68,12.3,2.3,1.2,2.7,1.2,0.1,32.67,12.17,0.09,3.98,22.2
2016,Q2,missouri,12000.0,12500.0,770.0,6,1800,730.0,6,17.2,1.6,0.7,0.1,1.6,1.2,31.22,7.5,2.15,3.97333333333333,18.69
2016,Q2,montana,62000.0,157000.0,7000.0,4,25000,13500.0,9,30.3,7.1,4.5,3.9,6.9,0.2,25.28,0.33,-2.36666666666667,2.32,11.56
2016,Q2,nebraska,19500.0,43000.0,6000.0,14,8000,28000.0,65,6.1,0.1,1.0,3.8,1.1,3.5,30.78,3.11,4.79666666666667,3.93,15.63
2016,Q2,new jersey,4200.0,18000.0,1500.0,8,1900,110.0,1,11.9,0.9,0.2,0.0,0.2,0.3,27.89,3.67,-1.94,3.15,15.83
2016,Q2,new mexico,6500.0,6500.0,1400.0,22,2700,100.0,2,59.1,0.3,12.1,2.5,8.2,0.0,31.83,2.67,-1.50333333333333,1.00333333333333,16.43
2016,Q2,new york,31000.0,46000.0,4000.0,9,13500,1500.0,3,20.4,3.1,0.9,11.7,4.1,3.8,24.61,-1.39,-1.47,2.65333333333333,12.06
2016,Q2,north carolina,23000.0,24000.0,1600.0,7,10000,550.0,2,51.8,23.5,4.7,33.8,8.3,41.7,30.22,7.83,-0.84,4.22333333333333,19.22
2016,Q2,north dakota,110000.0,530000.0,27000.0,5,23000,95000.0,18,16.2,3.7,2.1,1.1,3.6,0.2,25.89,-1.11,-1.06,2.48333333333333,12.67
2016,Q2,ohio,14000.0,16500.0,1700.0,10,6000,1100.0,7,10.6,2.2,0.6,18.3,2.9,1.4,28.33,3.33,-0.32,3.36333333333333,15.76
2016,Q2,oklahoma,12000.0,13000.0,310.0,2,4000,10000.0,77,51.8,2.8,0.2,1.2,0.6,0.4,32.67,9.33,1.21,4.39,20.52
2016,Q2,oregon,77000.0,132000.0,4300.0,3,19000,16000.0,12,52.7,14.5,9.9,2.6,16.7,6.0,23.89,3.0,-2.04333333333333,1.46,12.56
2016,Q2,other states,7970.0,15530.0,1070.0,7,3270,270.0,2,7.6,0.2,0.0,0.8,0.6,5.4,,,,,
2016,Q2,pennsylvania,11000.0,14000.0,1300.0,9,6500,1100.0,8,18.7,3.9,2.4,3.6,4.6,0.9,26.22,1.11,-1.49333333333333,3.28666666666667,14.04
2016,Q2,south carolina,12500.0,13500.0,1300.0,10,2200,410.0,3,51.3,36.6,1.0,35.8,14.3,1.3,32.72,10.28,-0.75,3.86333333333333,21.67
2016,Q2,south dakota,51000.0,182000.0,11000.0,6,15000,13000.0,7,32.4,6.6,1.7,5.1,15.4,0.1,29.39,1.06,3.09333333333333,2.69333333333333,14.39
2016,Q2,tennessee,8000.0,8000.0,580.0,7,3900,200.0,3,40.9,22.7,0.1,0.4,9.1,2.6,31.17,8.17,-0.98,3.66333333333333,19.5
2016,Q2,texas,340000.0,350000.0,36000.0,10,74000,54000.0,15,26.1,9.0,7.5,2.4,7.4,3.7,32.89,11.94,4.87,4.17666666666667,22.56
2016,Q2,utah,14500.0,25000.0,4800.0,19,12000,7000.0,28,23.0,0.1,1.8,7.3,3.4,0.8,30.33,2.0,-1.09,1.13,14.3
2016,Q2,vermont,5000.0,6500.0,20.0,0,480,30.0,1,2.6,0.1,0.1,0.0,0.3,0.1,23.56,-3.56,-0.796666666666667,2.87666666666667,10.78
2016,Q2,virginia,6000.0,6500.0,230.0,4,2200,480.0,7,23.1,4.2,6.8,6.0,7.3,2.9,28.33,5.61,1.62,4.76666666666667,17.19
2016,Q2,washington,91000.0,143000.0,6000.0,4,21000,11500.0,8,40.9,11.4,3.3,3.1,11.1,0.6,22.33,4.33,-1.29333333333333,1.65666666666667,13.07
2016,Q2,west virginia,7000.0,7000.0,990.0,14,2600,160.0,2,20.1,0.8,4.2,0.0,14.7,0.7,27.44,3.94,0.27,5.06,15.93
2016,Q2,wisconsin,18500.0,78000.0,5500.0,7,17500,3600.0,5,23.4,3.7,12.8,12.6,14.9,10.5,25.17,0.33,2.78333333333333,3.54333333333333,12.74
2016,Q2,wyoming,6500.0,27000.0,2600.0,10,7500,580.0,2,7.1,2.6,1.2,0.6,2.5,0.8,26.83,-1.0,0.0666666666666667,1.88,10.65
2016,Q3,alabama,8000.0,8000.0,1200.0,15,440,50.0,1,11.7,42.0,0.0,3.8,3.2,13.8,33.78,19.06,-2.01,3.52333333333333,27.07
2016,Q3,arizona,30000.0,32000.0,6000.0,19,3200,2600.0,8,41.7,1.0,0.9,13.5,13.4,8.9,36.0,14.33,-2.47666666666667,1.77,25.09
2016,Q3,arkansas,32000.0,32000.0,1500.0,5,270,60.0,0,80.7,9.0,0.4,7.9,2.7,0.3,33.33,17.89,1.34666666666667,4.68,26.26
2016,Q3,california,740000.0,820000.0,82000.0,10,33000,78000.0,10,42.2,17.8,8.5,18.8,10.4,6.9,33.28,12.67,-2.51666666666667,0.0733333333333333,23.43
2016,Q3,colorado,33000.0,37000.0,6500.0,18,1100,740.0,2,49.3,22.4,16.8,24.6,10.6,0.1,29.11,7.06,-0.49,1.57,18.04
2016,Q3,connecticut,3100.0,3100.0,270.0,9,890,180.0,6,18.8,1.6,0.0,0.2,5.0,0.8,29.44,13.17,-3.97333333333333,2.98,21.89
2016,Q3,florida,200000.0,220000.0,25000.0,11,62000,14500.0,7,45.1,23.4,2.7,9.9,8.5,1.8,34.33,22.28,-1.02,6.80666666666667,28.17
2016,Q3,georgia,102000.0,103000.0,13000.0,13,12500,2300.0,2,30.7,16.4,2.4,12.1,7.6,4.5,34.56,18.89,-2.83666666666667,3.41333333333333,27.02
2016,Q3,hawaii,13500.0,13500.0,600.0,4,430,820.0,6,67.8,75.3,0.1,0.8,0.0,0.0,,,,,
2016,Q3,idaho,79000.0,131000.0,13000.0,10,1900,2800.0,2,25.3,4.7,4.5,7.6,6.0,3.3,27.39,5.28,-1.70666666666667,0.896666666666667,16.31
2016,Q3,illinois,11000.0,11000.0,1300.0,12,850,310.0,3,17.4,7.9,0.7,4.3,2.9,1.6,29.39,15.61,3.22666666666667,5.69666666666667,23.35
2016,Q3,indiana,9500.0,9500.0,600.0,6,450,550.0,6,50.4,12.4,1.2,0.6,2.5,1.2,29.44,14.78,2.73333333333333,5.09,23.0
2016,Q3,iowa,50000.0,50000.0,5500.0,11,10500,2400.0,5,32.6,3.4,0.8,16.7,2.4,5.6,28.11,13.78,4.19,6.06,21.5
2016,Q3,kansas,8000.0,8000.0,2600.0,33,310,190.0,2,42.8,25.5,14.1,29.1,4.5,2.6,33.0,14.61,2.85,4.68666666666667,24.24
2016,Q3,kentucky,7500.0,7500.0,1000.0,13,900,230.0,3,42.3,25.7,0.9,11.5,7.4,4.5,31.0,15.33,1.95666666666667,5.17333333333333,24.46
2016,Q3,louisiana,51000.0,60000.0,7000.0,12,2600,2100.0,4,39.5,26.1,0.0,1.6,9.6,0.7,33.89,21.39,2.06,7.01,27.83
2016,Q3,maine,5500.0,5500.0,420.0,8,240,140.0,3,9.3,0.1,0.2,0.0,0.6,0.0,25.5,8.78,-1.15666666666667,3.17,17.91
2016,Q3,maryland,7000.0,7000.0,200.0,3,400,20.0,0,10.8,4.8,0.1,0.7,0.6,1.6,31.17,16.67,0.676666666666667,4.73,24.43
2016,Q3,massachusetts,9500.0,9500.0,530.0,6,450,40.0,0,14.1,8.7,6.8,0.1,3.4,7.9,29.06,12.11,-3.35333333333333,2.60333333333333,21.06
2016,Q3,michigan,108000.0,108000.0,15000.0,14,11000,9500.0,9,64.1,25.1,0.3,9.1,6.5,2.7,27.61,11.83,0.79,4.30666666666667,20.11
2016,Q3,minnesota,132000.0,138000.0,26000.0,19,1300,1900.0,1,47.2,14.6,6.2,22.4,17.8,8.9,26.56,10.67,3.48,5.33333333333333,18.91
2016,Q3,mississippi,19000.0,20000.0,3300.0,17,750,740.0,4,27.5,3.5,1.6,1.8,5.0,4.7,33.72,19.44,-0.46,4.16333333333333,27.3
2016,Q3,missouri,13500.0,13500.0,650.0,5,480,170.0,1,13.3,7.7,1.0,0.1,3.1,0.7,31.0,15.89,2.85666666666667,5.85333333333333,24.17
2016,Q3,montana,147000.0,158000.0,11500.0,7,4100,6500.0,4,41.9,8.8,7.0,6.9,6.1,1.4,27.0,5.89,-1.34666666666667,1.86,16.5
2016,Q3,nebraska,45000.0,47000.0,8500.0,18,390,27000.0,57,20.4,1.6,0.1,10.2,1.6,0.1,30.33,10.94,3.87,2.77666666666667,21.3
2016,Q3,new jersey,18000.0,18000.0,270.0,2,120,80.0,0,20.2,7.1,1.2,8.5,1.3,0.3,30.83,15.06,-1.8,4.16666666666667,23.67
2016,Q3,new mexico,6500.0,6500.0,1100.0,17,2000,1000.0,15,59.5,55.4,55.2,24.1,1.7,0.7,33.83,11.06,-2.07,2.09666666666667,21.65
2016,Q3,new york,56000.0,56000.0,10000.0,18,1900,800.0,1,37.4,9.0,5.5,5.2,24.7,2.6,27.67,10.5,-2.08333333333333,3.47666666666667,20.04
2016,Q3,north carolina,25000.0,25000.0,1400.0,6,1400,1200.0,5,27.8,13.4,0.1,2.9,13.4,3.0,32.44,18.11,-0.463333333333333,5.75333333333333,25.48
2016,Q3,north dakota,510000.0,550000.0,71000.0,13,25000,104000.0,19,38.0,11.8,6.3,12.9,9.9,3.1,27.56,8.33,1.28333333333333,3.27333333333333,18.5
2016,Q3,ohio,21000.0,21000.0,1600.0,8,980,630.0,3,60.6,10.6,2.3,2.9,3.6,3.2,30.06,14.11,-0.946666666666667,3.71666666666667,22.96
2016,Q3,oklahoma,3700.0,3700.0,560.0,15,30,30.0,1,7.5,6.5,0.3,0.7,1.4,21.8,34.83,17.28,-0.09,3.38333333333333,26.54
2016,Q3,oregon,107000.0,112000.0,7500.0,7,2900,4300.0,4,52.9,18.5,12.5,9.6,5.1,1.5,28.39,5.94,-2.74333333333333,0.456666666666667,17.07
2016,Q3,other states,11880.0,11890.0,1920.0,16,1690,430.0,4,7.8,1.6,0.5,0.0,2.3,9.8,,,,,
2016,Q3,pennsylvania,19000.0,22000.0,1300.0,6,680,780.0,4,27.3,7.7,1.6,4.3,2.8,1.2,29.33,12.28,-1.94666666666667,3.81,21.59
2016,Q3,south carolina,13000.0,13500.0,920.0,7,990,50.0,0,20.4,18.8,0.1,2.6,2.6,1.9,35.0,19.56,-1.0,4.81666666666667,27.17
2016,Q3,south dakota,178000.0,191000.0,25000.0,13,4200,9500.0,5,48.8,19.5,14.2,22.7,4.6,2.8,30.33,9.78,2.32333333333333,2.44,20.44
2016,Q3,tennessee,10000.0,10000.0,950.0,10,340,290.0,3,22.5,23.1,1.3,2.4,6.2,2.0,32.33,16.33,-0.766666666666667,3.89666666666667,25.35
2016,Q3,texas,129000.0,143000.0,12000.0,8,12500,810.0,1,47.2,11.4,1.7,31.4,3.7,4.1,36.33,19.28,3.42666666666667,3.2,27.5
2016,Q3,utah,27000.0,33000.0,3200.0,10,1200,120.0,0,32.1,20.2,0.6,21.8,2.5,1.7,31.56,8.5,-1.05333333333333,1.21333333333333,20.17
2016,Q3,vermont,6500.0,6500.0,400.0,6,170,50.0,1,5.6,8.0,1.7,0.0,2.4,0.8,26.28,8.72,-1.43333333333333,3.59,18.3
2016,Q3,virginia,8000.0,8000.0,810.0,10,460,360.0,5,39.1,24.1,1.1,2.3,5.3,3.6,30.83,16.61,0.55,4.44,24.09
2016,Q3,washington,57000.0,74000.0,5000.0,7,7500,2000.0,3,65.2,1.4,0.9,19.1,4.3,0.1,26.5,7.11,-1.92666666666667,1.06333333333333,16.65
